608,Janice,Torres,jtorresgv@dot.gov,Female,Khok Charoen,Thailand,41.63.159.164,66-(813)295-3739,Siam Technology College
609,Catherine,Murphy,cmurphygw@hud.gov,Female,Beiling,China,197.7.16.70,86-(489)217-3974,Shenyang Institute of Chemical Technology
610,Cheryl,Hughes,chughesgx@cdc.gov,Female,Tanxi,China,216.253.106.112,86-(605)290-8821,Xinjiang University
611,Justin,Mills,jmillsgy@shutterfly.com,Male,Kochevo,Russia,95.35.244.6,7-(923)689-2039,Tambov State Technical University
612,Laura,Rodriguez,lrodriguezgz@prweb.com,Female,Novo-Nikol’skoye,Russia,15.28.170.79,7-(205)114-8774,St. Petersburg State Academy for Engineering Economics (ENGECON)
613,Kevin,Perry,kperryh0@netvibes.com,Male,Flin Flon,Canada,203.106.28.0,1-(702)955-4643,Ryerson Polytechnic University
614,Phillip,Adams,padamsh1@i2i.jp,Male,Kamenka,Russia,171.89.127.0,7-(277)482-9695,Moscow State University of Commerce
615,Victor,Montgomery,vmontgomeryh2@facebook.com,Male,Haysyn,Ukraine,136.72.137.69,380-(618)294-1430,Uzhgorod National University
616,Christopher,Jordan,cjordanh3@t.co,Male,Pozuzo,Peru,147.176.143.232,51-(313)277-6450,Universidad Nacional José Faustino Sánchez Carrión
617,Stephanie,Payne,spayneh4@vinaora.com,Female,Bagnolet,France,60.76.218.173,33-(795)328-4153,Université Catholique de Lyon
618,Philip,Perkins,pperkinsh5@cocolog-nifty.com,Male,Galūgāh,Iran,126.155.250.253,98-(874)482-2360,"Islamic Azad University, Najaf Abad"
619,Norma,Watson,nwatsonh6@desdev.cn,Female,Sam Ngam,Thailand,221.104.196.185,66-(253)107-8902,Chulalongkorn University
620,Dennis,Dean,ddeanh7@g.co,Male,Linhares,Brazil,9.57.89.86,55-(494)461-1990,Universidade São Francisco
621,Raymond,Price,rpriceh8@weebly.com,Male,Digby,Canada,146.16.117.198,1-(224)905-2905,York University
622,Sean,Lane,slaneh9@umich.edu,Male,Argalastí,Greece,194.130.8.203,30-(985)658-9737,Technological Education Institute of Piraeus
623,Jacqueline,Gomez,jgomezha@google.com.hk,Female,Rates,Portugal,135.16.176.77,351-(241)571-2137,Universidade dos Acores
624,Kimberly,Lane,klanehb@cornell.edu,Female,Borgarnes,Iceland,36.142.113.33,354-(169)869-6303,University of Akureyri
625,Albert,Hicks,ahickshc@shareasale.com,Male,Newton,United States,130.78.232.126,1-(617)954-4548,Radford University
626,Martin,Castillo,mcastillohd@ebay.co.uk,Male,Francisco Sarabia,Mexico,227.132.75.184,52-(509)541-1510,Universidad del Bajío
627,Wanda,Peterson,wpetersonhe@cornell.edu,Female,Juancheng,China,218.115.52.115,86-(245)345-3241,Hebei Agricultural University
628,Daniel,Alexander,dalexanderhf@4shared.com,Male,Severo-Zadonsk,Russia,121.122.206.202,7-(654)496-1231,Tomsk State University of Architecture and Building
629,Brian,Smith,bsmithhg@ucoz.com,Male,Suklayin,Philippines,40.131.187.174,63-(860)601-7035,University of the Philippines Visayas - Cebu High School
630,Walter,Watkins,wwatkinshh@wordpress.org,Male,København,Denmark,10.21.2.74,45-(572)279-5157,Technical University of Denmark
631,Kathryn,Coleman,kcolemanhi@ucsd.edu,Female,El Tránsito,Honduras,152.85.132.246,504-(365)677-9251,Universidad Tecnológica Centroamericana
632,Howard,Fields,hfieldshj@youtube.com,Male,Ampelgading,Indonesia,115.233.229.12,62-(442)426-0728,Universitas Jayabaya
633,Frank,Lopez,flopezhk@facebook.com,Male,Lourdes,Philippines,238.46.47.194,63-(777)226-6909,"University of Perpetual Help, System Dalta"
634,Victor,White,vwhitehl@ifeng.com,Male,Bonebone,Indonesia,181.240.83.148,62-(349)810-5333,Universitas Komputer Indonesia
635,Kathryn,Howell,khowellhm@forbes.com,Female,Xiaoguwei,China,154.34.143.158,86-(469)412-4246,Shanxi Agricultural University
636,David,Robinson,drobinsonhn@google.ca,Male,Xinwu,China,199.131.64.231,86-(845)534-0460,Beijing Petroleum University
637,Laura,Watson,lwatsonho@mtv.com,Female,Hartola,Finland,58.212.239.192,358-(644)174-6252,Lahti Polytechnic
638,Kelly,Schmidt,kschmidthp@sogou.com,Female,Jacutinga,Brazil,50.38.197.229,55-(523)937-3144,Universidade Veiga de Almeida
639,Donald,Peters,dpetershq@noaa.gov,Male,Kítsi,Greece,121.100.32.40,30-(931)201-1331,University of Crete
640,Diana,Howell,dhowellhr@china.com.cn,Female,Tukums,Latvia,215.223.143.162,371-(721)174-9613,Latvian Maritime Academy
641,Harry,Ross,hrosshs@ow.ly,Male,Don Tan,Thailand,13.172.253.28,66-(537)944-9924,Sripatum University
642,Tina,Cook,tcookht@columbia.edu,Female,Houzhai,China,6.126.65.98,86-(534)571-6002,Ningbo University
643,Kevin,Gonzales,kgonzaleshu@ehow.com,Male,Senj,Croatia,166.254.23.116,385-(702)259-0962,University of Split
644,Rebecca,Gordon,rgordonhv@walmart.com,Female,Ishioka,Japan,204.205.60.93,81-(377)152-3014,St. Andrew's University
645,Catherine,Castillo,ccastillohw@last.fm,Female,Chivhu,Zimbabwe,198.13.82.161,263-(305)920-6046,Reformed Church University
646,Carol,Gilbert,cgilberthx@hatena.ne.jp,Female,Seattle,United States,186.127.180.134,1-(425)233-5001,Bellevue University
647,Ronald,Barnes,rbarneshy@booking.com,Male,Tambobamba,Peru,74.199.166.71,51-(105)487-4015,Universidad Privada de Tacna
648,Michelle,Morgan,mmorganhz@xing.com,Female,Kimch’aek-si,North Korea,207.252.177.209,850-(588)980-7849,Pyongyang University of Science and Technology
649,Lois,Bailey,lbaileyi0@mlb.com,Female,Amboasary,Madagascar,244.95.95.114,261-(828)488-7960,Université de Mahajanga
650,Robert,Morrison,rmorrisoni1@independent.co.uk,Male,Sveg,Sweden,252.132.189.203,46-(653)901-7715,University College of Gävle
651,Joyce,Lee,jleei2@ted.com,Female,Sukmoilang,Indonesia,184.102.109.47,62-(553)438-3445,Universitas Persada Indonesia Y.A.I
652,Lori,Murphy,lmurphyi3@state.gov,Female,Avignon,France,155.172.239.111,33-(710)127-2063,Université René Descartes (Paris V)
653,Russell,Dean,rdeani4@flavors.me,Male,Paatan,Philippines,144.247.115.172,63-(481)487-2216,"Irish University Business School, Cebu"
654,Ann,Jordan,ajordani5@comsenz.com,Female,Tiancheng,China,146.254.21.138,86-(722)958-8323,Shandong University of Science and Technology
655,Cynthia,Nelson,cnelsoni6@dailymotion.com,Female,Novotroitsk,Russia,91.158.45.140,7-(629)200-3746,Yaroslavl State Medical Academy
656,Eugene,Fox,efoxi7@csmonitor.com,Male,Iúna,Brazil,7.245.55.123,55-(587)314-4491,Universidade Santa Cecília dos Bandeirantes
657,Louise,Butler,lbutleri8@constantcontact.com,Female,Caxias do Sul,Brazil,40.15.157.20,55-(596)152-7387,Universidade Ibirapuera
658,Tammy,Owens,towensi9@ox.ac.uk,Female,Wonocolo,Indonesia,187.76.62.79,62-(150)271-4439,Universitas Khairun
659,Phillip,Ferguson,pfergusonia@friendfeed.com,Male,Namballe,Peru,119.6.86.125,51-(338)915-6510,Universidad Nacional Agraria La Selva
660,Shawn,Walker,swalkerib@toplist.cz,Male,Longhua,China,241.93.240.10,86-(452)815-5098,Southwest University of Science and Technology
661,Steve,Dean,sdeanic@nationalgeographic.com,Male,Spirovo,Russia,203.204.67.247,7-(101)145-1336,Moscow State Industrial University
662,Joan,Bennett,jbennettid@ihg.com,Female,Kanturk,Ireland,197.29.195.163,353-(759)199-5943,Dublin City University
663,Janet,Wright,jwrightie@parallels.com,Female,Tromsø,Norway,203.225.213.35,47-(395)288-2114,Norway's Information Technology University College
664,Anna,Cook,acookif@sciencedirect.com,Female,Gent,Belgium,239.87.5.150,32-(219)821-4287,Katholieke Universiteit Leuven
665,Louis,Collins,lcollinsig@trellian.com,Male,Wewit,Indonesia,15.36.2.185,62-(951)744-3011,Universitas Widyatama
666,Maria,Green,mgreenih@ibm.com,Female,Tzaneen,South Africa,15.245.239.228,27-(643)362-5579,Walter Sisulu University for Technology and Science
667,Larry,Garrett,lgarrettii@github.com,Male,Liqiao,China,37.157.181.124,86-(160)399-4337,Civil Aviation University of China
668,Carolyn,Williamson,cwilliamsonij@simplemachines.org,Female,Odiongan,Philippines,177.39.72.133,63-(163)788-3429,Lyceum of the Philippines University
669,Samuel,Hamilton,shamiltonik@tripadvisor.com,Male,Galapa,Colombia,39.77.214.141,57-(941)207-8154,Universidad Surcolombiana
670,Lois,Ross,lrossil@admin.ch,Female,Rubio,Venezuela,54.69.62.150,58-(618)428-1349,"Universidad Nacional Experimental ""Francisco de Miranda"""
671,Deborah,Coleman,dcolemanim@delicious.com,Female,Chengkan,China,12.147.15.95,86-(315)941-0180,Hebei University
672,Brian,Armstrong,barmstrongin@alibaba.com,Male,Shuangmiaojie,China,116.72.129.4,86-(426)289-5711,Panzhihua University
673,Ronald,Reyes,rreyesio@china.com.cn,Male,Okaya,Japan,92.39.185.40,81-(753)776-5553,Hiroshima International University
674,Amy,Kennedy,akennedyip@yelp.com,Female,Buyant,Mongolia,196.99.45.176,976-(461)121-0891,Health sciences University of Mongolia
675,Katherine,Martinez,kmartineziq@blinklist.com,Female,Nanzhao Chengguanzhen,China,81.8.152.134,86-(835)420-8337,Nanjing University of Chemical Technology
676,Mildred,Lopez,mlopezir@deliciousdays.com,Female,Preserje pri Radomljah,Slovenia,120.110.32.43,386-(697)156-4704,University of Nova Gorica
677,Aaron,Garrett,agarrettis@ted.com,Male,Hovås,Sweden,193.74.44.133,46-(748)531-4328,University College of Borås
678,Frances,Webb,fwebbit@dyndns.org,Female,Porto-Novo,Benin,243.230.112.138,229-(752)780-9859,Houdegbe North American University Benin
679,Ronald,Parker,rparkeriu@ucsd.edu,Male,Imām Şāḩib,Afghanistan,182.179.173.71,93-(231)825-9773,Salam University
680,Stephanie,Nichols,snicholsiv@java.com,Female,Darpas,Armenia,229.17.201.98,374-(582)660-7877,Russian-Armenian (Slavonic) State University
681,Beverly,Rose,broseiw@auda.org.au,Female,Middelburg,South Africa,20.3.77.33,27-(908)337-3847,Walter Sisulu University for Technology and Science
682,Eric,Willis,ewillisix@vkontakte.ru,Male,Pavlovskiy Posad,Russia,221.133.88.7,7-(360)142-1445,"Moscow State Institute of Radiotechnics, Electronics and Automation (Technical University)"
683,Debra,Lane,dlaneiy@house.gov,Female,Gereshk,Afghanistan,169.91.154.110,93-(664)341-2977,Khana-e-Noor Institute of Higher Education
684,Maria,Fuller,mfulleriz@comsenz.com,Female,Lubango,Angola,43.24.249.55,244-(580)149-9758,Universidade Metodista de Angola
685,Jerry,Martinez,jmartinezj0@odnoklassniki.ru,Male,Al Mawşil al Jadīdah,Iraq,101.197.40.114,964-(391)591-7391,Al Maarif University College
686,Victor,Alexander,valexanderj1@cmu.edu,Male,Penamacor,Portugal,253.9.115.29,351-(335)124-1750,Instituto Politécnico de Leiria
687,Ralph,Murphy,rmurphyj2@livejournal.com,Male,San Andres,Philippines,170.155.152.38,63-(568)405-1167,Ateneo de Zamboanga University
688,Dennis,Perry,dperryj3@t.co,Male,Sololá,Guatemala,135.48.177.22,502-(872)801-9643,Universidad Francisco Marroquín
689,Louise,Carter,lcarterj4@ihg.com,Female,Padhahegha,Indonesia,188.167.49.219,62-(565)208-1678,Universitas Wijaya Kusuma Purwokerto
690,Brenda,Franklin,bfranklinj5@samsung.com,Female,Xiongshan,China,91.185.214.102,86-(789)483-7009,Shanghai Institue of Foreign Trade
691,Eugene,Rivera,eriveraj6@shop-pro.jp,Male,Nguken,Indonesia,94.111.102.251,62-(560)747-1493,Universitas Narotama
692,Phyllis,Fields,pfieldsj7@squidoo.com,Female,Wincrange,Luxembourg,28.224.101.152,352-(198)991-7115,University of Luxemburg
693,Debra,Gonzales,dgonzalesj8@sbwire.com,Female,København,Denmark,252.90.225.5,45-(294)157-9174,Aalborg Business College
694,Melissa,Willis,mwillisj9@sourceforge.net,Female,Donan,Indonesia,25.120.243.50,62-(411)441-5215,Universitas Terbuka Indonesia
695,Donald,Hayes,dhayesja@umich.edu,Male,Gorē,Ethiopia,68.146.97.235,251-(671)731-1120,Bahir Dar University
696,Albert,Lawrence,alawrencejb@yellowbook.com,Male,Xiage,China,52.222.220.175,86-(964)831-4390,Jiangsu University of Science and Technology
697,Tammy,Moore,tmoorejc@indiatimes.com,Female,Shatrovo,Russia,22.152.255.92,7-(839)932-4631,Jewish University in Moscow
698,Douglas,Bryant,dbryantjd@typepad.com,Male,Fengyuan,China,22.20.53.114,86-(184)229-6333,Shandong University of Triaditional Chinese Medicine
699,Edward,Garrett,egarrettje@utexas.edu,Male,Nanjie,China,211.82.143.132,86-(723)502-8179,Renmin University of China
700,Beverly,Gray,bgrayjf@ftc.gov,Female,Mardakyany,Azerbaijan,137.5.185.220,994-(994)311-0939,Baku State University
701,Shawn,Meyer,smeyerjg@weibo.com,Male,Zakliczyn,Poland,175.194.8.173,48-(103)635-8281,Cardinal Stefan Wyszynski University in Warsaw
702,Wayne,Adams,wadamsjh@latimes.com,Male,Wolomarang,Indonesia,51.214.16.113,62-(916)671-6482,Universitas Hasanuddin
703,Brandon,Ruiz,bruizji@wikia.com,Male,Arenas,Philippines,89.83.244.215,63-(541)311-7997,Western Mindanao State University
704,Mark,Brooks,mbrooksjj@dagondesign.com,Male,Keti Bandar,Pakistan,201.97.51.148,92-(897)390-3605,National College of Arts
705,Carlos,Dixon,cdixonjk@posterous.com,Male,Zelenogorsk,Russia,106.198.41.173,7-(970)866-2936,Smolny University
706,Cheryl,Rogers,crogersjl@zimbio.com,Female,Tanahmerah,Indonesia,106.219.153.54,62-(630)797-4756,Universitas Haluoleo
707,Walter,Coleman,wcolemanjm@irs.gov,Male,Wutumeiren,China,253.89.167.235,86-(636)712-5468,Harbin Engineering University
708,Evelyn,Gardner,egardnerjn@apache.org,Female,Grand Forks,United States,67.136.47.111,1-(701)341-1013,Miami University of Ohio - Hamilton
709,Beverly,Porter,bporterjo@arstechnica.com,Female,Karangtengah Lor,Indonesia,205.83.133.115,62-(164)814-3666,Universitas 17 Agustus 1945 Banyuwangi
710,Clarence,Willis,cwillisjp@google.fr,Male,Shiquanhe,China,84.16.29.105,86-(800)797-2805,Yangtze Normal University
711,Marilyn,Butler,mbutlerjq@state.tx.us,Female,Guadalupe,Philippines,12.111.42.236,63-(650)528-6019,University of Santo Tomas
712,Jeremy,Rice,jricejr@wikispaces.com,Male,Santa Fe,Philippines,251.133.191.111,63-(208)570-8106,University of Bohol
713,Karen,Chapman,kchapmanjs@ovh.net,Female,Panji,Indonesia,41.46.5.12,62-(438)152-1359,Universitas Islam Malang
714,Jessica,Grant,jgrantjt@yale.edu,Female,Meilisi,China,26.119.44.150,86-(486)300-2841,Heilongjiang University
715,Fred,Lynch,flynchju@npr.org,Male,João Monlevade,Brazil,180.77.214.148,55-(952)644-6816,Universidade Estadual do Centro-Oeste
716,Larry,Turner,lturnerjv@skype.com,Male,Pulau Pinang,Malaysia,91.45.75.203,60-(470)767-9787,Johore Bharu Primeir Polytechnic
717,Russell,Garrett,rgarrettjw@thetimes.co.uk,Male,Yiliu,China,211.193.21.240,86-(344)954-6746,Yanbian University
718,Roy,White,rwhitejx@loc.gov,Male,San Juan Atitán,Guatemala,166.183.108.227,502-(812)906-3276,Universidad Mariano Gálvez
719,Ann,Moore,amoorejy@wikimedia.org,Female,Tilmi,Morocco,140.251.117.201,212-(495)258-1335,Institut Supérieur de Management et de Technologie (MATCI)
720,Jonathan,Diaz,jdiazjz@sphinn.com,Male,Karangasem,Indonesia,70.166.213.229,62-(446)808-8665,Universitas Kristen Indonesia Tomohon
721,Martin,King,mkingk0@jugem.jp,Male,Rojas,Argentina,70.103.15.63,54-(836)917-4859,Universidad del Museo Social Argentino
722,Wayne,Montgomery,wmontgomeryk1@prnewswire.com,Male,Santa María del Real,Honduras,120.158.103.160,504-(379)226-0245,Universidad Metropolitana de Honduras
723,Thomas,Bell,tbellk2@chicagotribune.com,Male,Sumurgung,Indonesia,71.138.119.193,62-(659)443-1975,Universitas Ibn Khaldun Bogor
724,Lillian,Jackson,ljacksonk3@friendfeed.com,Female,Beni Khiar,Tunisia,244.15.67.126,216-(676)396-9010,Université de la Manouba
725,Lori,Morales,lmoralesk4@cnn.com,Female,Sanfins,Portugal,37.121.116.196,351-(570)175-6497,Universidade Moderna de Lisboa
726,Nicole,Hughes,nhughesk5@purevolume.com,Female,Pandaan,Indonesia,84.8.213.160,62-(318)146-6959,Universitas HKBP Nommensen
727,Jessica,Garza,jgarzak6@illinois.edu,Female,Cantapoy,Philippines,58.41.29.117,63-(257)419-8690,Manila Central University
728,Phillip,Welch,pwelchk7@whitehouse.gov,Male,Villa Urquiza,Argentina,212.241.226.14,54-(961)811-0960,Universidad Nacional de Quilmes
729,Joseph,Watkins,jwatkinsk8@stanford.edu,Male,Huangjin,China,158.53.123.29,86-(621)421-5475,China youth college for political science
730,Linda,Berry,lberryk9@bigcartel.com,Female,Shuangcheng,China,166.226.235.67,86-(571)631-2912,Sichuan Normal University
731,Bruce,Larson,blarsonka@csmonitor.com,Male,Vatutino,Russia,123.198.4.147,7-(827)595-8637,Tuva State University
732,Jeffrey,Cooper,jcooperkb@va.gov,Male,Kudang,Indonesia,224.95.146.9,62-(495)722-3679,Universitas Jember
733,Jonathan,Russell,jrussellkc@jugem.jp,Male,Şurmān,Libya,72.198.254.50,218-(308)197-9499,University of Benghazi
734,Michelle,Montgomery,mmontgomerykd@mashable.com,Female,Suvorovskaya,Russia,171.37.106.130,7-(509)931-2347,Perm State Academy of Agriculture
735,Jeffrey,Myers,jmyerske@marketwatch.com,Male,Governador Valadares,Brazil,131.42.66.50,55-(958)465-7705,Universidade Salvador
736,Kelly,Greene,kgreenekf@parallels.com,Female,Tizguine,Morocco,102.46.169.123,212-(611)859-9367,Université Mohammed Ier
737,Howard,Hughes,hhugheskg@loc.gov,Male,Polzela,Slovenia,213.225.103.99,386-(237)148-4020,University of Primorska
738,Anthony,Price,apricekh@bing.com,Male,Punta Arenas,Chile,244.229.248.102,56-(569)940-3084,Universidad Catolica de La Santísima Concepción
739,Catherine,Bryant,cbryantki@yahoo.com,Female,Eirunepé,Brazil,99.165.126.171,55-(262)105-8082,Universidade Federal da Paraíba
740,Albert,Nguyen,anguyenkj@vimeo.com,Male,Vyshniy Volochëk,Russia,63.31.195.122,7-(938)482-5729,Novosibirsk State Academy of Economics and Mangement
741,Eric,Cox,ecoxkk@sohu.com,Male,Taoxi,China,12.110.182.26,86-(935)645-0951,Xi'an University of Technology
742,Richard,Mendoza,rmendozakl@ning.com,Male,Wanlongshan,China,1.71.191.84,86-(188)771-1421,Chongqing Three Gorges University
743,Kimberly,Ross,krosskm@vinaora.com,Female,Nova Viçosa,Brazil,171.94.165.230,55-(344)571-9907,Universidade Católica de Pernambuco
744,Ashley,Payne,apaynekn@ehow.com,Female,Ponggok,Indonesia,213.112.107.250,62-(525)104-3710,Universitas Mahasaraswati Denpasar
745,Kimberly,Griffin,kgriffinko@cbsnews.com,Female,Jaguariaíva,Brazil,113.95.233.172,55-(289)590-8472,Universidade Católica de Santos
746,Timothy,Reid,treidkp@digg.com,Male,Belyye Berega,Russia,161.187.215.166,7-(727)913-6639,I.M. Sechenov Moscow Medical Academy
747,Irene,Rivera,iriverakq@bluehost.com,Female,Xinzhou,China,65.120.209.60,86-(726)196-5360,Tongji University
748,Stephen,Howell,showellkr@flickr.com,Male,Leshan,China,106.167.201.54,86-(776)970-2480,Fujian Agricultural University
749,Craig,Peters,cpetersks@youtu.be,Male,Qamdo,China,32.174.141.126,86-(217)812-1909,Yanbian University
750,Andrea,Coleman,acolemankt@vimeo.com,Female,Makiv,Ukraine,130.4.131.177,380-(194)893-0573,Odessa National I.I. Mecnikov University
751,Karen,Robertson,krobertsonku@nbcnews.com,Female,Qīrah,Palestinian Territory,121.72.61.227,970-(269)524-5857,University College of Applied Sciences
752,Todd,Collins,tcollinskv@rambler.ru,Male,Znojmo,Czech Republic,10.188.45.67,420-(862)362-7284,Brno University of Technology
753,Irene,Banks,ibankskw@webeden.co.uk,Female,Nova Kakhovka,Ukraine,95.202.171.219,380-(533)132-6730,Kiev National Economic University Named after Vadym Hetman
754,Phillip,Garcia,pgarciakx@wordpress.com,Male,Francistown,Botswana,31.79.110.50,267-(734)820-3432,Botswana College of Agriculture
755,Nancy,Jones,njonesky@uiuc.edu,Female,Palhoça,Brazil,101.187.146.13,55-(961)984-0543,Universidade de Santa Cruz do Sul
756,Evelyn,Cole,ecolekz@baidu.com,Female,Aurora,United States,143.58.121.196,1-(303)355-4966,Wilmington College
757,Anna,Burke,aburkel0@archive.org,Female,Montalegre,Portugal,138.130.73.62,351-(331)512-3826,Instituto Superior de Paços de Brandão
758,Wanda,Perkins,wperkinsl1@webmd.com,Female,Debre Sīna,Ethiopia,150.131.174.246,251-(762)842-6482,Hawassa University
759,Mary,Weaver,mweaverl2@mtv.com,Female,Pisão,Portugal,94.178.198.224,351-(206)378-4467,Academia Nacional Superior de Orquesta
760,Julie,Watson,jwatsonl3@phoca.cz,Female,Teslić,Bosnia and Herzegovina,179.72.37.211,387-(904)397-0271,University of Banja Luka
761,Brenda,Brown,bbrownl4@constantcontact.com,Female,Vikhorevka,Russia,96.13.205.82,7-(752)376-1112,Far Eastern State Technical Fisheries University
762,Donna,Henderson,dhendersonl5@senate.gov,Female,Nanxindian,China,208.89.174.221,86-(412)121-1442,Chengdu University of Technology
763,Mark,Olson,molsonl6@forbes.com,Male,Petani,Indonesia,54.115.251.207,62-(320)474-4214,Universitas Tanjungpura
764,Eric,Ruiz,eruizl7@taobao.com,Male,Amadeo,Philippines,30.134.35.73,63-(324)248-0436,Samar State University
765,Marilyn,Roberts,mrobertsl8@theglobeandmail.com,Female,Port-Cartier,Canada,227.245.128.180,1-(828)375-2180,Carleton University
766,Emily,Duncan,eduncanl9@simplemachines.org,Female,Vysokogornyy,Russia,21.89.235.36,7-(233)428-7732,Baikal National University of Economics and Law
767,Keith,Lopez,klopezla@4shared.com,Male,Viljandi,Estonia,26.148.52.55,372-(467)988-7315,Tallinn University of Technology
768,Edward,Hart,ehartlb@taobao.com,Male,Enriquillo,Dominican Republic,235.5.1.28,1-(883)464-6112,Universidad Iberoamericana
769,Pamela,Gilbert,pgilbertlc@dagondesign.com,Female,Šentilj v Slov. Goricah,Slovenia,130.108.80.182,386-(718)719-2433,University of Ljubljana
770,Janet,Fox,jfoxld@histats.com,Female,Kamo,Japan,57.190.23.5,81-(142)240-9455,Kitakyushu University
771,Amanda,Smith,asmithle@nymag.com,Female,Sagaing,Myanmar,214.158.156.132,95-(450)442-2070,Technological University (Pyay)
772,Terry,Crawford,tcrawfordlf@sourceforge.net,Male,Quận Sáu,Vietnam,47.107.62.33,84-(159)234-3442,Danang College Of Technology
773,Steven,Ortiz,sortizlg@hostgator.com,Male,Puconci,Slovenia,156.56.22.7,386-(134)479-1621,University of Primorska
774,Denise,Hayes,dhayeslh@independent.co.uk,Female,Mkiriwadjumoi,Comoros,153.192.195.177,269-(943)546-7539,University of Namibia
775,Joyce,Morris,jmorrisli@a8.net,Female,Pizarro,Colombia,137.186.195.215,57-(393)336-4548,Universidad Militar Nueva Granada
776,Adam,Mills,amillslj@google.de,Male,Chating,China,196.135.224.139,86-(990)298-7220,Xi'an University of Architecture and Technology
777,Daniel,Washington,dwashingtonlk@mysql.com,Male,Tokār,Sudan,150.119.38.251,249-(293)699-8361,International University of Africa (IUA)
778,Larry,Spencer,lspencerll@miitbeian.gov.cn,Male,Tân Trụ,Vietnam,232.133.37.103,84-(341)380-2682,Saigon University
779,Kathleen,Reed,kreedlm@twitpic.com,Female,Layog,Philippines,48.144.1.167,63-(483)391-8805,Adventist University of the Philippines
780,Evelyn,Garrett,egarrettln@bing.com,Female,Ludza,Latvia,18.150.36.76,371-(133)460-2267,Police Academy of Latvia
781,Anthony,Lee,aleelo@salon.com,Male,Akure,Nigeria,4.163.186.43,234-(769)617-6489,Obong University
782,Andrew,Sims,asimslp@smh.com.au,Male,Touho,New Caledonia,208.195.235.86,687-(678)641-7051,University of New Caledonia
783,Brenda,Rose,broselq@nsw.gov.au,Female,Thạnh Phú,Vietnam,246.245.230.7,84-(339)115-4342,Ho Chi Minh City Open University
784,Jeremy,Elliott,jelliottlr@arstechnica.com,Male,Hujigou,China,111.203.103.71,86-(806)437-6821,Nanjing Agricultural University
785,Philip,Baker,pbakerls@yellowpages.com,Male,Caraballeda,Venezuela,159.123.166.235,58-(648)216-0700,Universidad Nacional Abierta
786,Stephanie,Russell,srusselllt@over-blog.com,Female,Dalian,China,231.128.162.137,86-(622)648-4652,Shanghai Sanda University
787,Teresa,Meyer,tmeyerlu@360.cn,Female,Zhishan,China,216.186.245.86,86-(225)276-2926,China Agriculture University East
788,Adam,Bishop,abishoplv@jimdo.com,Male,Tangga’an,China,156.127.68.242,86-(544)465-0035,Guangxi University
789,Nicole,Harris,nharrislw@dailymotion.com,Female,Anzhero-Sudzhensk,Russia,40.136.115.109,7-(230)510-7127,Moscow State University of Technology (Stankin)
790,Katherine,Murphy,kmurphylx@parallels.com,Female,Chenzhuang,China,127.152.51.127,86-(183)101-0237,Huaihai Institute of Technology
791,Brenda,Holmes,bholmesly@netscape.com,Female,Pitai,Indonesia,154.250.11.229,62-(324)352-4693,Universitas Persada Indonesia Y.A.I
792,Wayne,Henry,whenrylz@twitpic.com,Male,Tegalgede,Indonesia,170.121.182.217,62-(931)886-8692,Universitas Nasional Pasim
793,Roger,Taylor,rtaylorm0@nbcnews.com,Male,Olsztynek,Poland,73.121.132.28,48-(670)390-4078,University of Lodz
794,Philip,Mason,pmasonm1@mayoclinic.com,Male,Kachug,Russia,185.177.71.10,7-(560)165-9556,Moscow State University of Railway Transport
795,Norma,Fuller,nfullerm2@wikia.com,Female,Jiuzhen,China,63.126.120.35,86-(252)545-9555,Huazhong University of Science and Technology
796,Donald,Fuller,dfullerm3@sitemeter.com,Male,Fálanna,Greece,246.74.45.68,30-(132)897-6721,University of Western Macedonia
797,Peter,Sims,psimsm4@delicious.com,Male,Sokol,Russia,174.198.249.68,7-(595)868-9253,Samara State Aerospace University
798,Marilyn,Hamilton,mhamiltonm5@rediff.com,Female,Shilovo,Russia,217.223.53.124,7-(450)980-0546,Altai State Technical University
799,Christine,Payne,cpaynem6@yahoo.com,Female,Manjacaze,Mozambique,249.167.81.53,258-(312)744-9922,Universidade Católica de Moçambique
800,Keith,Richards,krichardsm7@sun.com,Male,Gorelki,Russia,27.117.48.231,7-(369)795-1912,Moscow Technical University of Informatics and Communication
801,Daniel,Diaz,ddiazm8@icio.us,Male,Zhongcheng,China,237.181.60.97,86-(114)611-2954,South China University
802,Stephen,Bell,sbellm9@godaddy.com,Male,Huotong,China,32.158.134.211,86-(549)129-9084,Yangtze Normal University
803,Frank,Knight,fknightma@360.cn,Male,Zhangyang,China,71.246.230.217,86-(663)870-4892,Shanghai Business School
804,Juan,Hunter,jhuntermb@house.gov,Male,Sulengwaseng,Indonesia,64.175.38.127,62-(695)138-3443,Universitas Indonusa Esa Unggul
805,Rebecca,Morrison,rmorrisonmc@accuweather.com,Female,Lawa-an,Philippines,51.196.136.251,63-(302)985-4693,"University of Perpetual Help, System Dalta"
806,Gloria,Walker,gwalkermd@usda.gov,Female,Baghlān,Afghanistan,170.41.32.228,93-(563)928-4718,Dawat University
807,Edward,Cook,ecookme@umich.edu,Male,Jinta,China,139.213.13.231,86-(673)405-5653,Neijiang Teacher University
808,Maria,Perry,mperrymf@cdbaby.com,Female,Qvareli,Georgia,12.132.172.169,995-(281)933-7328,Tbilisi State University
809,Carlos,Riley,crileymg@army.mil,Male,Huanghua,China,18.54.189.233,86-(579)274-0448,China Three Gorges University
